"","plate_rxn_ID","plate_pos_seq","plate_pos_factor","well","methylation","analysis_status","assay_notes","dup1","dup2","stdev","cv","drift_est","meth_adjust","stock_notes","cc_notes","rxn_notes","sample_id","id","kay.code","darting.date","new.box","cell","sample.type","sample.state.quality","tissue.origin","orig.vol.uL","orig.conc.ng.uL","num.freeze.thaw.cyc","last.freeze.thaw.date","samp.select.note","luma.assay.num","luma.notes","hyena","ear.tag.number","code.number.on.samples","found.dead","darter","location","gpsutme","gpsutmn","sex","age","age.months","estimated.age.mo","age.class","natal.or.immigrant","reproductive.status","repro.stat.code","mass","telazol.dose","telazol.booster","darting.time","time.down","blood.sampling.time","radio.collared","radio.freq","radio.serial.num","gn.rh","num.edtawhole.blood","num.edtaplasma","num.edtabuffy.coat","num.serum","num.rbc","num.heparin.plasma","num.urine","num.paste","num.tissues","dnaextracted","num.thin.blood.smears","num.thick.blood.smears","ultrasound","num.fetuses","num.heartbeats","ultrasound.other","fetus.length.r.l.","parasites","parasite.ticks","parasites.lionfiles","parasites.other","glucose.grn.red.","glucose.green","glucose.red","pcv","wbc","rbc","knott.s.microfilaria","total.solids","zygo.to.top.crest","zygo.to.back.crest","eye.to.ear","ear.length","skull.length","head.circ","zygo.breadth","body.length","tail.length","neck.circ","girth","leg.side","front.ft.len","lower.leg.length","upper.leg.length","scapula.length","ht.at.shoulder","hind.ft.length","test.nip.length","test.nip.width","tooth.side","incisors","up.canine.ht","up.pm2len","up.pm3len","up.pm4len","upper.row.len","lower.row.len","low.row.with.m1len","m1length","low.pm4len","low.pm3len","low.pm2len","low.canine.ht","rt.low.pm3ht","lft.low.pm3ht","rt.low.pm3surf","lft.low.pm3surf","cavities.broken.teeth","kid.teeth","body.condition","scars.wounds","dartsheet.comments","reaction.to.darting","notes","num.wbc","num.rtbuffer","other.collected","temperature","respiration","heart.rate","body.fat","old.code.number","old.2nd.number","age.at.darting.days","age.at.darting.note","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","mortality.source","death.date","weaned","clan","park"
"103","p2r4",5,1,"A5",79.81861878,"y",NA,80.16452097,79.47271659,0.48917957,0.612863988,-0.0140898999733259,79.8068771966889,NA,NA,NA,552,"guci",753,2007-06-23,"DNA_14","70","DNA","O","WB","300",NA,NA,NA,"orig samps, plates 1-4","1",NA,"guci",753,753,0,"asf,keh, ljc,","600 m sw of ncmd",744509,9840424,"f","adult",40,NA,NA,"natal","lactating","lactating",51,2.2,1,2007-06-23 06:34:00,2007-06-23 06:39:00,2007-06-23 06:47:00,0,"151.431","496438",0,2,NA,0,4,1,5,0,1,"0",2,3,1,0,NA,NA,NA,NA,"lf, ticks",0,0,0,"77/77",77,77,37.8,NA,NA,NA,8,11.5,17,10.4,10.6,29,53,17.4,98,22.5,50,85,"r",18,25,26,27,74.5,23,30.97,NA,"r",22.13,28.99,15.93,22.36,38.93,103.18,84.19,NA,NA,23.6,21,14.39,29.19,21.3,21.3,4,4,"0","none","excellent","2 scars on inside of left leg. virus spots on ears","milk expressed without oxytocin",1,"mouth ph=8.0; milk expressed without oxytocin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"31-may-04","01-sep-04","24-jan-12","zc","05-feb-04",0,NA,"unk",NA,NA,"talek",""
"104","p2r4",6,1,"A6",77.87569081,"y",NA,79.55295547,76.19842615,2.372010433,3.04589328,-0.0140898999733259,77.8644188900213,NA,NA,NA,553,"mig",126,2008-12-05,"DNA_14","71","DNA","O","WB","300",NA,NA,NA,"orig samps, plates 1-4","1",NA,"mig",NA,126,0,"asf, ljc, bk","200m sw-ncm den",744827,9840668,"m","adult",126,NA,NA,"immigrant","ok","ok",42.8,2.2,NA,2008-12-05 07:01:00,2008-12-05 07:09:00,2008-12-05 07:27:00,0,"150.74","476689",0,4,4,0,6,1,9,1,1,"0",2,3,1,0,NA,NA,NA,NA,NA,0,0,0,"66/71",66,71,28,NA,NA,NA,NA,12,15.5,12,9,28,50,16,89,18.5,44.5,70.5,"l",18.5,25,25.5,25.5,70.5,22.5,42.5,35.75,"r",20.82,27.9,14.52,20.34,34.4,96.29,79.82,NA,NA,20.46,19.64,14.36,25.92,11.52,10.55,10.56,10.75,"3","none","normal","scars on rt haunch & back left leg","a little skinny but ok, hip bones jutting out. successfully electroejaculated; rt testical larger than left; erect penis curves sharply downward (all others thus fr have been straight)",NA,NA,NA,NA,NA,"96.8",NA,NA,NA,NA,NA,0,NA,"06-sep-94",NA,"02-feb-10","",NA,NA,NA,"",NA,NA,"talek","tk"
"105","p2r4",7,1,"A7",79.53435527,"y",NA,80.62160552,78.44710502,1.537604049,1.933257702,-0.0140898999733259,79.5235530133538,NA,"low 230",NA,554,"sbl",759,2009-02-25,"DNA_14","72","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"sbl",NA,759,0,"asf, bk","300m nw top talek lugga",744679,9839974,"f","adult",55,NA,NA,"natal","lactating","lactating",52.2,2.2,1,2009-02-25 10:10:00,2009-02-25 10:14:00,2009-02-25 10:26:00,0,NA,NA,0,3,2,0,33,1,4,0,1,"0",2,0,0,0,NA,NA,NA,NA,"tsetses",0,0,0,"59",59,NA,35.2,NA,NA,NA,7.2,12,16,11,9.5,30,51,19.5,95.5,24,46,75,"r",19.5,26,27,28,77,25,14.35,14.52,"4",23.16,29.22,14.22,21.88,37.29,98.08,78.88,NA,NA,21.56,19.73,13.44,25.65,17.43,17.18,5.24,4.34,"0","none","normal","warts around anus-photos taken","lps challenge; attached by 2 female lions after darters left",NA,"has a third nipple (small)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"05-oct-04","11-apr-05","08-apr-13","adon","21-jul-04",1,1,"",NA,"07-sep-05","talek","tl"
"106","p2r4",8,1,"A8",76.45101396,"y",NA,76.39523818,76.50678973,0.078878852,0.103175678,-0.0140898999733259,76.4406813666862,"low conc","low 230",NA,555,"hrm",776,2005-06-10,"DNA_14","73","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"hrm",776,776,0,"jbt,wmt,adw,pvm","500 m w-kcm den",744869,9840367,"m","subadult",13,NA,1,"natal","bado","bado",32.4,1.3,0.3,2005-06-10 07:28:00,2005-06-10 07:31:00,2005-06-10 07:36:00,0,NA,NA,0,2,2,0,2,1,3,0,1,"0",2,3,1,0,NA,NA,NA,NA,"ti.lf",0,0,0,"66/67",66,67,29.2,NA,NA,NA,6.8,10.1,13.2,9.8,8.2,24.2,42.6,14.1,81.5,23.2,41.3,67.1,"r",18.9,24.5,23,24.9,63,23.2,24.1,25.8,"l",21.8,16.3,13.5,18.1,34.2,90.8,72.1,93.1,21.8,21.1,17,13.8,19.4,19,19.1,0.1,0.2,"0","none","good","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"01-jul-04","01-mar-05","24-may-08","mrph","20-may-04",1,2,"",NA,"15-mar-05","talek",""
"107","p2r4",9,1,"A9",73.99354005,"y",NA,73.2232833,74.76379681,1.089307549,1.472165743,-0.0140898999733259,73.9836771200187,NA,NA,NA,556,"que",790,2009-06-24,"DNA_14","74","DNA","O","WB","300",NA,NA,NA,"orig samps, plates 1-4","1",NA,"quenois",NA,NA,0,"keh,ljc, sld, jrv","200m sw-kcm den",744968,9840302,"m","subadult",14,NA,NA,"natal","bado","bado",29.6,1.5,NA,2009-06-24 07:13:00,2009-06-24 07:17:00,2009-06-24 07:21:00,0,NA,NA,0,3,0,0,5,1,4,1,0,"0",2,3,1,0,NA,NA,NA,NA,"ti",0,0,0,"73/73",73,73,23.3,NA,NA,NA,7,11.2,14.5,10.5,10,24.2,42,NA,82,23.5,38,64,"r",18.3,26,22.3,24,68.5,23,28.06,21.9,"r",23.29,16.64,8.84,14.27,33.82,91.08,74.53,NA,NA,22.47,17.08,13.79,20.63,20.29,20.35,1.1,0.58,"0","none","good",NA,"wart on anus; we tried to get paste but sacs empty.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"18-may-08","17-nov-08","05-mar-11","mp","18-apr-08",1,1,"",NA,"23-apr-09","talek","tk"
"108","p2r4",22,1,"C10",74.95706557,"y",NA,75.78451607,74.12961508,1.170191714,1.561149313,-0.0140898999733259,74.9533082633404,NA,NA,NA,611,"oly",202,1997-06-12,"DNA_15","64","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"oly",NA,NA,0,NA,"doc bushes w-nnh",747371,9837673,"m","subadult",19,NA,NA,"natal","bado","ok",37,1.55,NA,1997-06-12 07:28:00,1997-06-12 07:35:00,1997-06-12 07:41:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ti, lf",0,0,0,"62.5",61,64,NA,NA,NA,NA,NA,11.5,15.8,NA,8.4,24.7,47.5,NA,88.5,23.4,46.3,73.8,"l",16,25,22.8,25,72.5,22.8,29.2,39.3,"r",22.4,27.7,13.3,20.6,33.9,92.6,75.9,NA,NA,20.9,19.3,13.6,27.4,NA,19.6,NA,3.4,"0","none","very good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"belly 34.6/36.7; legpit 42.6/42.8; tail pad 36.7/37.6; costal 34.4/34.3; armpit 43.1/40.1",202,NA,583,NA,"28-dec-95","24-jun-96","20-jun-99","gil","07-nov-95",1,1,"",NA,"15-dec-96","talek","tk"
"109","p2r4",23,1,"C11",77.52583,"y",NA,78.28113716,76.77052284,1.068165632,1.377819022,-0.0140898999733259,77.5225423566729,NA,NA,NA,620,"cida",729,2005-07-30,"DNA_15","74","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"cida",729,729,0,"wmt,keh","200 m n-baboon tree",NA,NA,"m","subadult",24,NA,NA,"natal","bado","bado",35.8,1.8,NA,2005-07-30 07:04:00,2005-07-30 07:10:00,2005-07-30 07:14:00,0,NA,NA,0,2,1,1,3,1,4,0,0,"0",2,3,1,0,NA,NA,NA,NA,"lf,ti",0,0,0,"71/66",71,66,33.8,NA,NA,NA,7.8,11.1,13.5,9.8,9.1,23.8,46.6,14.1,81,22,44,72,"r",19.5,24,22.5,24.5,69.5,23,34.8,30.5,"l",22.4,24.9,12.9,19.1,36.2,90,73.7,94.6,20.6,21.3,19,14.6,25.6,17.5,16.9,2.3,2.8,"1","none","good","none","teeth still erupting; virus by mouth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"05-sep-03",NA,"03-aug-06","coo","07-aug-03",NA,NA,"",NA,NA,"talek",""
"110","p2r4",24,1,"C12",79.15288684,"y",NA,80.15576527,78.15000841,1.418284272,1.791828862,-0.0140898999733259,79.1500688600053,NA,NA,NA,631,"com",883,2002-12-18,"DNA_16","6","DNA","R","WB","593",NA,1,"14-Jul-14","orig samps, plates 1-4","1",NA,"combat",NA,NA,0,"mg, jmk","300m n - sycamore t",730435,9841474,"f","subadult",NA,16,NA,"natal","bado","bado",41.3,1.9,NA,2002-12-18 17:11:00,2002-12-18 17:14:00,2002-12-18 17:20:00,0,NA,NA,0,2,2,NA,4,1,4,NA,1,NA,2,3,1,0,NA,NA,NA,NA,"ti, lf",0,0,0,"56/79",56,79,38,NA,NA,NA,NA,11.5,15,11.5,9.5,27.5,46.5,14.9,94,24.5,39.5,70,"l",17,27,24.5,25,73.5,20.5,13.9,NA,"r",21.3,25.8,13.9,20.6,35.6,92.2,75.4,96.7,24.3,19.5,19.3,14.6,25,17.2,17.1,2.9,2.7,"2",NA,"good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,NA,774,NA,"03-jun-01",NA,NA,"atar","04-nov-00",1,NA,"",NA,NA,"mara.river",""
"111","p2r4",14,1,"C2",78.75356838,"y",NA,79.94687626,77.56026051,1.687592182,2.1428771,-0.0140898999733259,78.7460537666809,"poor quality",NA,NA,561,"chob",328,2001-06-19,"DNA_14","80","DNA","O","WB","400",NA,NA,NA,"orig samps, plates 1-4","1",NA,"chobe",NA,NA,0,"saw, hew, jmk","100m n baboon t",752013,9837012,"m","subadult",18,142,NA,"natal","bado","bado",33.68,1.5,NA,2001-06-19 07:03:00,2001-06-19 07:08:00,2001-06-19 07:15:00,0,NA,NA,0,2,2,NA,3,NA,5,NA,1,NA,2,3,1,0,NA,NA,NA,NA,"ti/lf",0,0,0,"69/72",69,72,35.21,17200,6600000,"both",7.5,12.5,14,NA,9,25,45.5,NA,72.5,21,42,66.5,"r",19,25.5,21.5,24.5,72,23,28.78,34.9,"r",20.98,25.83,15.56,20.67,32.56,92.8,77.96,NA,NA,21.25,20.5,14.6,25.14,16.39,17.61,3.92,3.66,"0",NA,"good","mild lft cheek midback",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,NA,567,NA,"30-dec-99","29-mar-01","21-sep-02","par","30-nov-99",0,NA,"",NA,"11-mar-00","talek","tk"
"112","p2r4",15,1,"C3",76.21226503,"y",NA,77.53828362,74.88624643,1.875273484,2.460592771,-0.0140898999733259,76.2052200800133,NA,NA,"not enough DNA in MspI or HpaII rxn",565,"msl",745,2007-06-15,"DNA_15","3","DNA","O","WB","400",NA,NA,NA,"orig samps, plates 1-4","1",NA,"muesli",745,745,0,"asf,ljc, keh","200 m s ncm den",744927,9840622,"f","subadult",18,NA,NA,"natal","bado","bado",36,1.3,NA,2007-06-15 06:43:00,2007-06-15 06:49:00,2007-06-15 07:14:00,0,NA,NA,0,2,1,0,3,1,4,0,1,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"67/57",67,57,53.45,NA,NA,NA,7,11.7,14.8,9.5,9,26,45.1,15,84.7,24.3,44.7,74.2,"r",17.8,26,26,27.1,73,23.8,4.82,4.31,"r",21.37,25.43,13.38,19.78,32.21,92.84,71.64,NA,NA,19.62,17.69,13.58,24.14,16.88,17.11,1.83,1.81,"0","none","excellent","small rt b notch","small rt b notch",NA,"virus on snout & back of ear",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"19-dec-05","02-sep-06","01-feb-11","mp","05-dec-05",1,1,"",NA,"13-nov-06","talek",""
"113","p2r4",16,1,"C4",76.74931066,"y",NA,77.16351274,76.33510858,0.585770199,0.763225355,-0.0140898999733259,76.7427353733458,NA,NA,NA,578,"jeff",506,2009-07-16,"DNA_15","18","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"jeff",NA,506,0,"keh, jlc","100m se kitchen nd",746769,9836672,"m","subadult",28,NA,NA,"natal","bado","bado",50.8,2.5,1,2009-07-16 07:29:00,2009-07-16 07:35:00,2009-07-16 07:51:00,0,NA,NA,0,3,0,1,5,1,4,2,0,"0",2,3,0,0,NA,NA,NA,NA,"none",0,0,0,"65/67",65,67,37.32,NA,NA,NA,6.7,13,15.5,11.5,10.7,28.5,50,NA,92,22,48.5,74.5,"l",18.5,27.5,24.5,27.5,80.5,23.5,27,31.63,"l",21.01,27.85,13.86,20.21,35.33,96.13,79.24,NA,NA,22.12,20.08,12.9,27.62,NA,18.2,NA,4.24,"1","none","good","virus on face; 1 healing puncture wound on inside back leg","electroejaculated but got few sperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"13-oct-07",NA,"05-mar-11","nav","02-mar-07",NA,NA,"",NA,"24-jul-08","talek",""
"114","p2r4",17,1,"C5",78.79819646,"y",NA,78.23579975,79.36059318,0.795349062,1.009349322,-0.0140898999733259,78.7920908366782,NA,"low 230",NA,581,"rump",330,2001-06-01,"DNA_15","21","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"rump",NA,NA,0,"sw, jk","150m s paul t",751549,9837450,"f","cub",11,NA,NA,"natal","bado","bado",23.6,1,NA,2001-06-01 06:30:00,2001-06-01 06:33:00,2001-06-01 06:40:00,0,NA,NA,0,2,2,NA,4,NA,5,NA,NA,NA,2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"58/58",58,58,35.64,13900,6865000,"both",7,11.5,13,NA,9,23.5,42,NA,77.5,22,36,57,"l",18,23,21.5,24,65,21.5,2.5,NA,"l",22.9,10,8.6,8.3,32.6,89.7,72.8,NA,NA,18.5,8.3,7,6.9,8.1,5.9,0.7,0.6,"teeth still erupting, gums swollen, uplftcan erupting crooked",NA,"excellent","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,NA,341,NA,"12-jul-00","27-jan-01","17-may-03","wr","25-jun-00",0,NA,"humans (spear)",NA,"25-aug-01","talek","tk"
"115","p2r4",18,1,"C6",80.88985861,"y",NA,79.93097747,81.84873974,1.356062703,1.676431046,-0.0140898999733259,80.8842226500107,NA,NA,NA,583,"tang",381,2001-06-22,"DNA_15","24","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"tang",NA,NA,0,"saw, jmk","75m e baboon t",752116,9836915,"f","cub",12,NA,NA,"natal","bado","bado",17.8,1,NA,2001-06-22 06:20:00,2001-06-22 06:21:00,2001-06-22 06:28:00,0,NA,NA,0,2,2,NA,4,NA,5,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,"ti/lf",0,0,0,"80/76",80,76,33.3,24325,13910000,"straight",6.5,10.5,11.5,NA,8.5,22,38,NA,63,18.5,34.5,53,"l",16.5,19,20,21,56,19,3.2,NA,NA,NA,NA,NA,NA,NA,55.7,64.1,NA,NA,14.2,13.4,8.6,8.5,5.3,4.9,3.2,3.3,"0",NA,"excellent","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,NA,351,NA,"11-sep-00","19-may-01","30-nov-01","puc","06-jul-00",1,2,"",NA,"18-aug-01","talek","tk"
"116","p2r4",19,1,"C7",79.17708557,"y",NA,78.19599859,80.15817255,1.387466509,1.752358652,-0.0140898999733259,79.1719192733431,NA,NA,NA,592,"avce",611,2011-05-31,"DNA_15","34","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"avce",803,NA,0,"dww, jrg, keh, bjl","nook",747132,98354756,"f","subadult",NA,NA,NA,NA,"bado","bado",34,2,NA,2011-05-31 07:02:00,2011-05-31 07:06:00,2011-05-31 07:13:00,0,NA,NA,0,3,0,1,5,1,6,0,0,"1",NA,3,1,0,NA,NA,NA,NA,"lf",0,0,0,NA,NA,69,26.19,NA,NA,NA,6.8,11.5,13.5,10,10,25.7,43.5,NA,78.5,24,39.3,67,"r",19.5,24,22,24.5,73.5,23,4.01,NA,"r",20.77,20.86,13.1,18.94,31.46,90.64,74.14,NA,NA,22.28,18.93,13.22,21.23,16.95,NA,2.87,NA,NA,NA,"good","none","serial saliva samples collected (by jrg), adult teeth still erupting",2,"ear tag in right ear; 1 hair specimen taken",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"04-jun-10","10-jan-11","27-may-13","arg","26-feb-10",1,2,"",NA,"25-jan-11","talek","tk"
"117","p2r4",20,1,"C8",77.51880568,"y",NA,75.81811309,79.21949828,2.405142537,3.102656853,-0.0140898999733259,77.5141090466756,NA,NA,NA,593,"day",317,2001-06-09,"DNA_15","35","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"day",NA,NA,0,"jk, kh, hw, sd","lower srl x",752341,9836902,"m","adult",NA,37,NA,"imm","ok","ok",37.72,2,NA,2001-06-09 06:34:00,2001-06-09 06:37:00,2001-06-09 06:50:00,0,"150.35","10261",0,2,2,NA,3,NA,26,NA,1,NA,2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"73/70",73,70,42.28,10050,8060000,"none",7.4,13.5,15.5,NA,9,26.5,50,NA,94.5,26,45,68.5,"r",16.5,23,24.5,27,73,21,43.24,35.7,"r",21.8,28.33,14.04,20.29,35.2,94.3,79.6,NA,NA,20.63,20.33,15,25.95,17.42,16.66,5.54,4.22,"0",NA,"excellent","virus around mouth","radio-collar freq. 150.350, serial number 10261",NA,NA,NA,NA,NA,NA,NA,NA,NA,317,NA,1097.09,NA,"03-apr-00",NA,"04-aug-06","",NA,NA,NA,"",NA,NA,"talek","tk"
"118","p2r4",21,1,"C9",77.926727,"y",NA,78.31318436,77.54026963,0.546533246,0.701342488,-0.0140898999733259,77.922500030008,NA,NA,NA,594,"rav",605,2009-09-03,"DNA_15","36","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"rav",NA,605,0,"ljc,sld","300m sw choo",745840,9835654,"m","subadult",33,NA,NA,"natal","bado","bado",49.2,2.8,0.8,2009-09-03 09:32:00,2009-09-03 09:38:00,2009-09-03 09:47:00,0,NA,NA,0,2,1,1,4,1,4,1,2,"1 (semen)",2,3,1,0,NA,NA,NA,NA,"1 tick, 3 lionflies",0,0,0,"69/69",69,69,37.84,NA,NA,NA,7,12.4,18.1,11,9.2,28.5,51.5,NA,89.1,26.2,50.9,82.9,"r",21.6,23.8,25.5,27.7,76.4,22.5,37.86,35.87,"r",21.81,29.47,14.97,21.98,36.35,91.26,78.22,NA,NA,22.14,19.97,13.91,28.34,20.46,20.51,3.41,3.46,"1","none","normal","scars: 2 on rt hip, 1 on rt flank; 2 on left hindleg, 4 on left (fore?)leg; 2 on left hip, 7 around scpula",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"01-aug-07",NA,"18-oct-09","guci","01-dec-06",1,NA,"",NA,"09-dec-07","talek","tk"
"119","p2r4",25,1,"E1",74.43779589,"y",NA,73.11799267,75.75759911,1.866483619,2.507440738,-0.0140898999733259,74.4354475733378,"low conc",NA,NA,637,"tia",748,2005-09-16,"DNA_16","12","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"tia",748,748,0,"adw, alc","350 m nw border tree",744977,9858896,"f","sa",30,NA,NA,"natal","bado","bado",53.2,1.8,0.2,2005-09-16 08:33:00,2005-09-16 08:40:00,2005-09-16 08:52:00,0,"151.578",NA,0,2,2,0,4,1,4,0,1,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,NA,NA,60,44,NA,NA,NA,NA,13.5,17,13,9.5,31.7,52.5,16.4,100,25,54.5,84,"r",19.5,28.5,24,29,79.5,23.9,11.43,11.43,"r",22.86,28.11,9.58,20.79,31.44,97.83,80.14,103,21.85,19.76,19.76,13.54,26.04,17.71,17.67,4.16,5.2,"1","none","good","none","beautiful!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"17-mar-03","27-oct-03","09-dec-06","mrph","18-feb-03",1,1,"lions","09-dec-06","12-feb-04","talek",""
"120","p2r4",34,2,"E10",72.20820854,"y",NA,72.38604922,72.03036786,0.251504704,0.348304866,-0.0140898999733259,72.2100871933298,NA,NA,NA,677,"ksi",769,2006-03-08,"DNA_16","66","DNA","O","WB","400",NA,NA,NA,"orig samps, plates 1-4","1",NA,"ksi",760,769,0,"adw,alc,wmt","610 m w-bbx",743094,9839100,"m","subadult",14,NA,NA,"natal","bado","bado",33.4,1.2,0.4,2006-03-08 08:57:00,2006-03-08 09:08:00,2006-03-08 09:15:00,0,NA,NA,0,1,2,0,2,1,3,0,0,"0",2,3,1,0,NA,NA,NA,NA,"ticks, lf",0,0,0,"75/66",75,66,38,NA,NA,NA,7.5,10.8,13.7,11,9.1,25.9,44.5,14.3,82,20.2,39,65.6,"l",17.8,22.8,23.2,22.2,75.4,22.9,29.1,26,"r",22.9,22.9,12.5,18.7,36.5,93,74.9,95.8,23.9,20.8,19.7,14.6,24.9,19.7,19.7,NA,NA,"1","none","good","canines still erupting; no wounds or scars","small notch low in rt ear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"29-jun-05","17-oct-05","25-may-08","art","03-jan-05",0,NA,"",NA,"08-feb-06","talek","tk"
"121","p2r4",35,2,"E11",77.1972763,"y",NA,76.25203096,78.14252164,1.336778774,1.731639816,-0.0140898999733259,77.1996246166622,NA,NA,NA,678,"bsl",750,2004-11-06,"DNA_16","67","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"bsl",750,750,0,"jbt,kjw,brp","@ coral reef",745700,9839468,"f","subadult",21,NA,NA,"natal","bado","bado",41.2,1.6,NA,2004-11-06 06:26:00,2004-11-06 06:34:00,2004-11-06 06:44:00,0,NA,NA,0,2,2,0,4,1,4,0,1,"0",2,3,1,0,NA,NA,NA,NA,NA,0,0,0,"63/68",63,68,36,NA,NA,NA,7.4,11.6,16.9,10.8,9,25.5,45.7,15.5,90.6,23.7,40.7,71.2,"r",20.3,23.5,22,26.4,73.6,23.8,3.9,NA,"l",20.7,26.2,13,19.3,32.6,90.8,75.1,94.1,21,18.9,18.5,12.7,24.9,16.1,16.7,2.1,1.6,"0","none","good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"28-jul-03","14-dec-03","19-jul-06","whh","20-feb-03",NA,NA,"",NA,"27-jan-04","talek",""
"122","p2r4",26,1,"E2",71.94768377,"y",NA,70.22336985,73.67199769,2.438548131,3.389335144,-0.0140898999733259,71.9458051166702,NA,NA,NA,650,"baez",763,2006-06-20,"DNA_16","27","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"baez",NA,763,0,"adw, gfs, kjc, sba","400 m n- aardwolf tree",745797,9838080,"f","subadult",20,NA,NA,"natal","bado","bado",38,1.3,NA,2006-06-20 07:43:00,2006-06-20 07:51:00,2006-06-20 07:56:00,0,NA,NA,0,1,1,0,2,1,2,0,0,"hair",2,3,1,0,NA,NA,NA,NA,"none",0,0,0,"68/69",68,69,34,NA,NA,NA,6.9,11.5,15.3,11.2,9.3,27.3,47.5,15.3,84.5,21.4,42.4,67.8,"l",19.5,22.8,22,23.8,72.3,21.6,2.1,NA,"l",23.9,27.1,14.6,20.8,37.5,94.7,76,97.8,22.9,21.9,21.8,15.6,25,20.8,20.8,1.6,1.7,"0","none","good","none noted","darted to remove a snare first seen on her on 9 june",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"13-feb-05","02-jul-05",NA,"bail","16-oct-04",1,1,"",NA,"05-aug-05","talek",""
"123","p2r4",27,1,"E3",80.3415481,"y",NA,79.3388602,81.344236,1.418014828,1.764983201,-0.0140898999733259,80.3401391100027,NA,NA,NA,653,"cash",879,2004-01-26,"DNA_16","30","DNA","R","WB","494",NA,1,"14-Jul-14","orig samps, plates 1-4","1",NA,"cash",879,0,0,"jmk","300 m se- biggin l high xing",732255,9840909,"f","cub",11,NA,NA,"natal","bado","bado",31.7,1.1,NA,2004-01-26 07:28:00,2004-01-26 07:30:00,2004-01-26 07:43:00,0,NA,NA,0,1,0,0,1,1,1,0,0,"0",NA,0,0,0,NA,NA,NA,NA,"ti",0,0,0,"86/86",86,86,34.5,NA,NA,NA,NA,9,12.5,10.5,7.8,23,42,13.5,78.5,23,39,64,"l",16,21,22,22.5,63,20.5,3.9,NA,"l",20,NA,NA,NA,NA,81.9,66.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","some","good","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,NA,"14-apr-03","03-oct-03",NA,"chip","16-feb-03",1,1,"",NA,NA,"mara.river",""
